algo,dist,n,seed,mode,rep,time_ns,comparisons,heap_aux_bytes,fj_stack_bound_bytes,merge_span_elems,ok,small_merge,fj_run_thresh,fj_max,build_id
hybrid_fjauto2048,dup2,1000000,1,count,0,106806019,8982654,2000136,273272,4500778,1,96,0,2048,498b627
hybrid_fjauto2048,dup2,1000000,2,count,0,157391556,8988604,2000304,273272,4502256,1,96,0,2048,498b627
hybrid_fjauto2048,dup2,1000000,3,count,0,157905487,8983958,1999464,273272,4498715,1,96,0,2048,498b627
hybrid_fjauto2048,dup4,1000000,1,count,0,185682747,9239290,3000680,273272,6754121,1,96,0,2048,498b627
hybrid_fjauto2048,dup4,1000000,2,count,0,144817914,9239840,3002152,273272,6753767,1,96,0,2048,498b627
hybrid_fjauto2048,dup4,1000000,3,count,0,121908931,9239189,2998400,273272,6747107,1,96,0,2048,498b627
hybrid_fjauto2048,dup8,1000000,1,count,0,137139061,9460217,3502312,273272,7878619,1,96,0,2048,498b627
hybrid_fjauto2048,dup8,1000000,2,count,0,203774389,9460611,3500664,273272,7875866,1,96,0,2048,498b627
hybrid_fjauto2048,dup8,1000000,3,count,0,201335610,9460690,3498536,273272,7869652,1,96,0,2048,498b627
hybrid_fjauto2048,dup16,1000000,1,count,0,214195893,9672700,3751624,273272,8438654,1,96,0,2048,498b627
hybrid_fjauto2048,dup16,1000000,2,count,0,208842492,9673219,3749176,273272,8438502,1,96,0,2048,498b627
hybrid_fjauto2048,dup16,1000000,3,count,0,193375275,9672221,3749768,273272,8434152,1,96,0,2048,498b627
hybrid_fjauto2048,dup32,1000000,1,count,0,152262449,9931524,3876224,273272,8718952,1,96,0,2048,498b627
hybrid_fjauto2048,dup32,1000000,2,count,0,144278491,9931439,3876336,273272,8720141,1,96,0,2048,498b627
hybrid_fjauto2048,dup32,1000000,3,count,0,168955665,9931667,3876248,273272,8717451,1,96,0,2048,498b627
hybrid_fjauto2048,dup64,1000000,1,count,0,227798212,10308866,3939712,273272,8859981,1,96,0,2048,498b627
hybrid_fjauto2048,dup64,1000000,2,count,0,226725724,10308158,3938816,273272,8860163,1,96,0,2048,498b627
hybrid_fjauto2048,dup64,1000000,3,count,0,143987712,10309349,3939112,273272,8858264,1,96,0,2048,498b627
hybrid_fjauto2048,dup128,1000000,1,count,0,230416260,10887838,3971120,273272,8930149,1,96,0,2048,498b627
hybrid_fjauto2048,dup128,1000000,2,count,0,151606972,10887611,3970640,273272,8930359,1,96,0,2048,498b627
hybrid_fjauto2048,dup128,1000000,3,count,0,154347679,10887941,3971088,273272,8929419,1,96,0,2048,498b627
hybrid_fjauto2048,dup256,1000000,1,count,0,239798310,11780323,3986520,273272,8964784,1,96,0,2048,498b627
hybrid_fjauto2048,dup256,1000000,2,count,0,237838137,11783560,3986360,273272,8964994,1,96,0,2048,498b627
hybrid_fjauto2048,dup256,1000000,3,count,0,155023899,11783021,3986568,273272,8964492,1,96,0,2048,498b627
hybrid_fjauto2048,dup512,1000000,1,count,0,199438393,12832841,3994512,273272,8982444,1,96,0,2048,498b627
hybrid_fjauto2048,dup512,1000000,2,count,0,169533386,12842624,3994424,273272,8982475,1,96,0,2048,498b627
hybrid_fjauto2048,dup512,1000000,3,count,0,243092663,12839831,3994536,273272,8982202,1,96,0,2048,498b627
hybrid_fjauto2048,dup1024,1000000,1,count,0,247624139,13831383,3998216,273272,8990841,1,96,0,2048,498b627
hybrid_fjauto2048,dup1024,1000000,2,count,0,157832253,13834663,3998176,273272,8991076,1,96,0,2048,498b627
hybrid_fjauto2048,dup1024,1000000,3,count,0,200683250,13826302,3998320,273272,8991048,1,96,0,2048,498b627
hybrid_gate,dup2,1000000,1,count,0,39182143,4979488,2000136,6204,7002274,1,96,0,2048,498b627
hybrid_gate,dup2,1000000,2,count,0,28437994,4977709,2000304,6204,7002628,1,96,0,2048,498b627
hybrid_gate,dup2,1000000,3,count,0,41159230,4978741,1999464,6204,6998572,1,96,0,2048,498b627
hybrid_gate,dup4,1000000,1,count,0,47521454,5643722,3000680,6204,10506011,1,96,0,2048,498b627
hybrid_gate,dup4,1000000,2,count,0,59720469,5643669,3002152,6204,10506215,1,96,0,2048,498b627
hybrid_gate,dup4,1000000,3,count,0,60115114,5643619,2998400,6204,10495573,1,96,0,2048,498b627
hybrid_gate,dup8,1000000,1,count,0,56551978,6633319,3502312,6204,12255367,1,96,0,2048,498b627
hybrid_gate,dup8,1000000,2,count,0,77126824,6634502,3500664,6204,12252055,1,96,0,2048,498b627
hybrid_gate,dup8,1000000,3,count,0,78291727,6633711,3498536,6204,12242962,1,96,0,2048,498b627
hybrid_gate,dup16,1000000,1,count,0,70029617,7812379,3751624,6204,13125196,1,96,0,2048,498b627
hybrid_gate,dup16,1000000,2,count,0,62832978,7811946,3749176,6204,13125581,1,96,0,2048,498b627
hybrid_gate,dup16,1000000,3,count,0,58930297,7811556,3749768,6204,13119176,1,96,0,2048,498b627
hybrid_gate,dup32,1000000,1,count,0,91400330,8874553,3876224,6204,13556600,1,96,0,2048,498b627
hybrid_gate,dup32,1000000,2,count,0,83017265,8876794,3876336,6204,13558803,1,96,0,2048,498b627
hybrid_gate,dup32,1000000,3,count,0,65889037,8876568,3876248,6204,13555242,1,96,0,2048,498b627
hybrid_gate,dup64,1000000,1,count,0,96775238,9903956,3939712,6204,13769329,1,96,0,2048,498b627
hybrid_gate,dup64,1000000,2,count,0,96519511,9904136,3938816,6204,13770122,1,96,0,2048,498b627
hybrid_gate,dup64,1000000,3,count,0,93781185,9904163,3939112,6204,13767451,1,96,0,2048,498b627
hybrid_gate,dup128,1000000,1,count,0,68958552,10919213,3971120,6204,13871862,1,96,0,2048,498b627
hybrid_gate,dup128,1000000,2,count,0,97430825,10919208,3970640,6204,13872746,1,96,0,2048,498b627
hybrid_gate,dup128,1000000,3,count,0,95058266,10916263,3971088,6204,13871714,1,96,0,2048,498b627
hybrid_gate,dup256,1000000,1,count,0,100590246,11919077,3986520,6204,13921014,1,96,0,2048,498b627
hybrid_gate,dup256,1000000,2,count,0,98466403,11923887,3986360,6204,13922045,1,96,0,2048,498b627
hybrid_gate,dup256,1000000,3,count,0,70845708,11923436,3986568,6204,13921056,1,96,0,2048,498b627
hybrid_gate,dup512,1000000,1,count,0,76210784,12918706,3994512,6204,13945533,1,96,0,2048,498b627
hybrid_gate,dup512,1000000,2,count,0,77371587,12918939,3994424,6204,13945359,1,96,0,2048,498b627
hybrid_gate,dup512,1000000,3,count,0,73504322,12922072,3994536,6204,13945551,1,96,0,2048,498b627
hybrid_gate,dup1024,1000000,1,count,0,77689397,13900546,3998216,6204,13956897,1,96,0,2048,498b627
hybrid_gate,dup1024,1000000,2,count,0,75459036,13907918,3998176,6204,13956716,1,96,0,2048,498b627
hybrid_gate,dup1024,1000000,3,count,0,72457804,13904494,3998320,6204,13957183,1,96,0,2048,498b627
