hybrid_bin123,random,1000000,1,count,0,90689887,18579325,4002248,12984303,1
hybrid_bin123,random,1000000,3,count,0,91627663,18578928,4002264,12984402,1
hybrid_bin123,random,1000000,2,count,0,99164390,18578852,4002264,12984459,1
hybrid_fj123,random,1000000,3,count,0,102137327,18564180,4002264,12984402,1
hybrid_fj123,random,1000000,2,count,0,101328846,18563920,4002264,12984459,1
hybrid_fj123,random,1000000,1,count,0,103858588,18564149,4002248,12984303,1
