algo,dist,n,seed,mode,rep,time_ns,comparisons,heap_aux_bytes,fj_stack_bound_bytes,merge_span_elems,ok,small_merge,fj_run_thresh,fj_max,build_id
powersort_fj,tail10,1000000,3,count,0,13139343,3431561,730864,6204,2074602,1,96,0,2048,e67f8ae
powersort_fj,saw13,1000000,1,count,0,43930549,7484409,3694608,6204,12923071,1,96,0,2048,e67f8ae
powersort_fj,saw13,1000000,2,count,0,30228947,7484409,3694608,6204,12923071,1,96,0,2048,e67f8ae
powersort_fj,saw13,1000000,3,count,0,35501593,7484409,3694608,6204,12923071,1,96,0,2048,e67f8ae
powersort_fj,organpipe,1000000,1,count,0,12615758,1999998,4002296,0,999999,1,96,0,2048,e67f8ae
powersort_fj,organpipe,1000000,2,count,0,16292474,1999998,4002296,0,999999,1,96,0,2048,e67f8ae
powersort_fj,organpipe,1000000,3,count,0,12406658,1999998,4002296,0,999999,1,96,0,2048,e67f8ae
powersort_fj,disp256,1000000,1,count,0,60352299,9350002,8776,6204,5068499,1,96,0,2048,e67f8ae
powersort_fj,disp256,1000000,2,count,0,84418909,9356331,9144,6204,5075065,1,96,0,2048,e67f8ae
powersort_fj,disp256,1000000,3,count,0,74433815,9351534,9488,6204,5075769,1,96,0,2048,e67f8ae
hybrid_fjauto2048,random,1000000,1,count,0,263583280,18520411,4002288,273272,8998891,1,96,0,2048,e67f8ae
hybrid_fjauto2048,random,1000000,2,count,0,260607322,18520489,4002288,273272,8998974,1,96,0,2048,e67f8ae
hybrid_fjauto2048,random,1000000,3,count,0,260833119,18520467,4002280,273272,8998925,1,96,0,2048,e67f8ae
hybrid_fjauto2048,dup16,1000000,1,count,0,135068019,9672700,3751624,273272,8438654,1,96,0,2048,e67f8ae
hybrid_fjauto2048,dup16,1000000,2,count,0,209455995,9673219,3749176,273272,8438502,1,96,0,2048,e67f8ae
hybrid_fjauto2048,dup16,1000000,3,count,0,202358431,9672221,3749768,273272,8434152,1,96,0,2048,e67f8ae
hybrid_fjauto2048,dup256,1000000,1,count,0,225833331,11780323,3986520,273272,8964784,1,96,0,2048,e67f8ae
hybrid_fjauto2048,dup256,1000000,2,count,0,144990418,11783560,3986360,273272,8964994,1,96,0,2048,e67f8ae
hybrid_fjauto2048,dup256,1000000,3,count,0,147538967,11783021,3986568,273272,8964492,1,96,0,2048,e67f8ae
hybrid_fjauto2048,runs32,1000000,1,count,0,191595004,18507881,4002288,273272,8998887,1,96,0,2048,e67f8ae
hybrid_fjauto2048,runs32,1000000,2,count,0,163289730,18507846,4002288,273272,8998957,1,96,0,2048,e67f8ae
hybrid_fjauto2048,runs32,1000000,3,count,0,135103132,18507633,4002280,273272,8998929,1,96,0,2048,e67f8ae
hybrid_fjauto2048,runs1024,1000000,1,count,0,95728865,16740316,4002288,273272,8998852,1,96,0,2048,e67f8ae
hybrid_fjauto2048,runs1024,1000000,2,count,0,121488952,16740533,4002288,273272,8998932,1,96,0,2048,e67f8ae
hybrid_fjauto2048,runs1024,1000000,3,count,0,98136968,16740099,4002280,273272,8998923,1,96,0,2048,e67f8ae
hybrid_fjauto2048,nearly1,1000000,1,count,0,47186193,9725641,4002216,273272,8921113,1,96,0,2048,e67f8ae
